,horse_id,父,父父,父父父,父父父父,父父父父父,父父父父母,父父父母,父父父母父,父父父母母,父父母,父父母父,父父母父父,父父母父母,父父母母,父父母母父,父父母母母,父母,父母父,父母父父,父母父父父,父母父父母,父母父母,父母父母父,父母父母母,父母母,父母母父,父母母父父,父母母父母,父母母母,父母母母父,父母母母母,母,母父,母父父,母父父父,母父父父父,母父父父母,母父父母,母父父母父,母父父母母,母父母,母父母父,母父母父父,母父母父母,母父母母,母父母母父,母父母母母,母母,母母父,母母父父,母母父父父,母母父父母,母母父母,母母父母父,母母父母母,母母母,母母母父,母母母父父,母母母父母,母母母母,母母母母父,母母母母母
10,2000102811,"メイショウホムラ
1988 鹿毛
[血統][産駒]
Never Bend系","ブレイヴェストローマン
Bravest Roman(米)
1972 鹿毛
[血統][産駒]","Never Bend
1960 鹿毛
[血統][産駒]","Nasrullah
1940 鹿毛",Nearco,Mumtaz Begum,"Lalun
1952 鹿毛",Djeddah,Be Faithful,"Roman Song
1955 鹿毛
[血統][産駒]","Roman
1937 鹿毛",Sir Gallahad,Buckup,"Quiz Song
1948 栗毛",Sun Again,Clever Song,"メイショウスキー
1981 鹿毛
[血統][産駒]","マルゼンスキー
1974 鹿毛
[血統][産駒]","Nijinsky
1967 鹿毛",Northern Dancer,Flaming Page,"シル
1970 鹿毛",Buckpasser,Quill,"フェアリーテイル
Fairy Tale(白)
1961 鹿毛
[血統][産駒]","Sicambre
1948 黒鹿毛",Prince Bio,Sif,"Fee Royale
1947 黒鹿毛",Vatellor,Royale,"メイショウハゴロモ
1993 鹿毛
[血統][産駒]
FNo.[12]","ダイナガリバー
1983 鹿毛
[血統][産駒]","ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Lady Victoria
1962 黒鹿毛",Victoria Park,Lady Angela,"ユアースポート
1972 鹿毛
[血統][産駒]","バウンティアス
1958 鹿毛",Rockefella,Marie Elizabeth,"ファインサラ
1966 鹿毛",Correlation,レディスラー,"メイショウエンゼル
1984 黒鹿毛
[血統][産駒]","テュデナム
Tudenham(愛)
1970 黒鹿毛
[血統][産駒]","Tudor Melody
1956 黒鹿毛",Tudor Minstrel,Matelda,"Heath Rose
1964 鹿毛",Hugh Lupus,Cherished,"グリンホースメン
1970 鹿毛
[血統][産駒]","パーシア
1956 鹿毛",Persian Gulf,Lightning,"ハイポンド
1964 栗毛",ユアハイネス,キヨ
11,2011103584,"ディープインパクト
2002 鹿毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"ウインドインハーヘア
Wind in Her Hair(愛)
1991 鹿毛
[血統][産駒]","Alzao
1980 鹿毛
[血統][産駒]","Lyphard
1969 鹿毛",Northern Dancer,Goofed,"Lady Rebecca
1971 鹿毛",Sir Ivor,Pocahontas,"Burghclere
1977 鹿毛
[血統][産駒]","Busted
1963 栗毛",Crepello,Sans le Sou,"Highclere
1971 鹿毛",Queen's Hussar,Highlight,"キューティゴールド
2004 栗毛
[血統][産駒]
FNo.[1-t]","フレンチデピュティ
French Deputy(米)
1992 栗毛
[血統][産駒]","Deputy Minister
1979 黒鹿毛
[血統][産駒]","Vice Regent
1967 栗毛",Northern Dancer,Victoria Regina,"Mint Copy
1970 黒鹿毛",Bunty's Flight,Shakney,"Mitterand
1981 鹿毛
[血統][産駒]","Hold Your Peace
1969 鹿毛",Speak John,Blue Moon,"Laredo Lass
1971 黒鹿毛",Bold Ruler,Fortunate Isle,"ゴールデンサッシュ
1988 栗毛
[血統][産駒]","ディクタス
Dictus(仏)
1967 栗毛
[血統][産駒]","Sanctus
1960 黒鹿毛",Fine Top,Sanelta,"Doronic
1960 栗毛",Worden,Dulzetta,"ダイナサッシュ
1979 鹿毛
[血統][産駒]","ノーザンテースト
1971 栗毛",Northern Dancer,Lady Victoria,"ロイヤルサッシュ
1966 鹿毛",Princely Gift,Sash of Honour
12,1992109549,"サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]
Halo系","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Nothirdchance
1948 鹿毛",Blue Swords,Galla Colors,"Cosmah
1953 鹿毛
[血統][産駒]","Cosmic Bomb
1944 黒鹿毛",Pharamond,Banish Fear,"Almahmoud
1947 栗毛",Mahmoud,Arbitrator,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛
[血統][産駒]","Promised Land
1954 芦毛",Palestinian,Mahmoudess,"Pretty Ways
1953 黒鹿毛",Stymie,Pretty Jo,"Mountain Flower
1964 鹿毛
[血統][産駒]","Montparnasse
1956",Gulf Stream,Mignon,"Edelweiss
1959 鹿毛",Hillary,Dowager,"ダンシングキイ
1983 鹿毛
[血統][産駒]
FNo.[7]","Nijinsky
1967 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Flaming Page
1959 鹿毛
[血統][産駒]","Bull Page
1947 鹿毛",Bull Lea,Our Page,"Flaring Top
1947 栗毛",Menow,Flaming Top,"Key Partner
1976 黒鹿毛
[血統][産駒]","Key to the Mint
1969 鹿毛
[血統][産駒]","Graustark
1963 栗毛",Ribot,Flower Bowl,"Key Bridge
1959 鹿毛",Princequillo,Blue Banner,"Native Partner
1966 鹿毛
[血統][産駒]","Raise a Native
1961 栗毛",Native Dancer,Raise You,"Dinner Partner
1959 鹿毛",Tom Fool,Bluehaze
13,1997102034,"アフリート
Afleet(加)
1984 栗毛
[血統][産駒]
Mr. Prospector系","Mr. Prospector
1970 鹿毛
[血統][産駒]","Raise a Native
1961 栗毛
[血統][産駒]","Native Dancer
1950 芦毛",Polynesian,Geisha,"Raise You
1946 栗毛",Case Ace,Lady Glory,"Gold Digger
1962 鹿毛
[血統][産駒]","Nashua
1952 鹿毛",Nasrullah,Segula,"Sequence
1946 鹿毛",Count Fleet,Miss Dogwood,"Polite Lady
1977 鹿毛
[血統][産駒]","Venetian Jester
1964 栗毛
[血統][産駒]","Tom Fool
1949 鹿毛",Menow,Gaga,"Venice
1958 栗毛",Princequillo,Delta,"Friendly Ways
1968 鹿毛
[血統][産駒]","Green Ticket
1959 鹿毛",Traffic Judge,Piccalilli,"Ways to Learn
1962 鹿毛",Thinking Cap,Worth Saving,"アジテーション
1989 鹿毛
[血統][産駒]
FNo.[5-d]","Caerleon
(米)
1980 鹿毛
[血統][産駒]","Nijinsky
1967 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Flaming Page
1959 鹿毛",Bull Page,Flaring Top,"Foreseer
1969 黒鹿毛
[血統][産駒]","Round Table
1954 鹿毛",Princequillo,Knights Daughter,"Regal Gleam
1964 黒鹿毛",Hail to Reason,Miz Carol,"ランザリスク
Run the Risk(英)
1976 鹿毛
[血統][産駒]","Run the Gantlet
1968 鹿毛
[血統][産駒]","Tom Rolfe
1962 鹿毛",Ribot,Pocahontas,"First Feather
1963 栗毛",First Landing,Quill,"Siliciana
1969 鹿毛
[血統][産駒]","Silly Season
1962 黒鹿毛",Tom Fool,Double Deal,"Anippe
1963 鹿毛",Aggressor,River Clyde
14,2007103234,"キングカメハメハ
2001 鹿毛
[血統][産駒]
Mr. Prospector系","Kingmambo
(米)
1990 鹿毛
[血統][産駒]","Mr. Prospector
1970 鹿毛
[血統][産駒]","Raise a Native
1961 栗毛",Native Dancer,Raise You,"Gold Digger
1962 鹿毛",Nashua,Sequence,"Miesque
1984 鹿毛
[血統][産駒]","Nureyev
1977 鹿毛",Northern Dancer,Special,"Pasadoble
1979 鹿毛",Prove Out,Santa Quilla,"マンファス
Manfath(愛)
1991 黒鹿毛
[血統][産駒]","ラストタイクーン
Last Tycoon(愛)
1983 黒鹿毛
[血統][産駒]","トライマイベスト
1975 鹿毛",Northern Dancer,Sex Appeal,"Mill Princess
1977 鹿毛",Mill Reef,Irish Lass,"Pilot Bird
1983 鹿毛
[血統][産駒]","Blakeney
1966 鹿毛",Hethersett,Windmill Girl,"The Dancer
1977 鹿毛",Green Dancer,Khazaeen,"ソルティビッド
2000 栗毛
[血統][産駒]
FNo.[9-f]","Salt Lake
1989 鹿毛
[血統][産駒]","Deputy Minister
1979 黒鹿毛
[血統][産駒]","Vice Regent
1967 栗毛",Northern Dancer,Victoria Regina,"Mint Copy
1970 黒鹿毛",Bunty's Flight,Shakney,"Take Lady Anne
1979 鹿毛
[血統][産駒]","Queen City Lad
1971 鹿毛",Olden Times,Queen City Miss,"Lovita H.
1955 鹿毛",Take Away,Miss Fiddle,"Piper Piper
1987 栗毛
[血統][産駒]","Spectacular Bid
1976 芦毛
[血統][産駒]","Bold Bidder
1962 鹿毛",Bold Ruler,High Bid,"Spectacular
1970 芦毛",Promised Land,Stop On Red,"Alvarada
1973 栗毛
[血統][産駒]","Hard Work
1967 栗毛",Golden Ruler,Adds Up,"Easterborn
1964 栗毛",Mt. Hope,Milk Maid Lucy
15,2000107542,"サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]
Halo系","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Nothirdchance
1948 鹿毛",Blue Swords,Galla Colors,"Cosmah
1953 鹿毛
[血統][産駒]","Cosmic Bomb
1944 黒鹿毛",Pharamond,Banish Fear,"Almahmoud
1947 栗毛",Mahmoud,Arbitrator,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛
[血統][産駒]","Promised Land
1954 芦毛",Palestinian,Mahmoudess,"Pretty Ways
1953 黒鹿毛",Stymie,Pretty Jo,"Mountain Flower
1964 鹿毛
[血統][産駒]","Montparnasse
1956",Gulf Stream,Mignon,"Edelweiss
1959 鹿毛",Hillary,Dowager,"エアグルーヴ
1993 鹿毛
[血統][産駒]
FNo.[8-f]","トニービン
Tony Bin(愛)
1983 鹿毛
[血統][産駒]","カンパラ
Kampala(英)
1976 黒鹿毛
[血統][産駒]","Kalamoun
1970 芦毛",ゼダーン,Khairunissa,"State Pension
1967 鹿毛",オンリーフォアライフ,Lorelei,"Severn Bridge
1965 栗毛
[血統][産駒]","Hornbeam
1953 栗毛",Hyperion,Thicket,"Priddy Fair
1956 鹿毛",Preciptic,Campanette,"ダイナカール
1980 鹿毛
[血統][産駒]","ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Lady Victoria
1962 黒鹿毛",Victoria Park,Lady Angela,"シャダイフェザー
1973 鹿毛
[血統][産駒]","ガーサント
1949 鹿毛",Bubbles,Montagnana,"パロクサイド
1959 栗毛",Never Say Die,Feather Ball
16,2009100301,"フジキセキ
1992 青鹿毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"ミルレーサー
Millracer(米)
1983 鹿毛
[血統][産駒]","Le Fabuleux
1961 鹿毛
[血統][産駒]","Wild Risk
1940 鹿毛",Rialto,Wild Violet,"Anguar
1950 鹿毛",Verso,La Rochelle,"Marston's Mill
1975 黒鹿毛
[血統][産駒]","In Reality
1964 鹿毛",Intentionally,My Dear Girl,"Millicent
1969 鹿毛",Cornish Prince,Milan Mill,"ネヴァーピリオド
2002 栗毛
[血統][産駒]
FNo.[16-a]","タイキシャトル
1994 栗毛
[血統][産駒]","Devil's Bag
1981 鹿毛
[血統][産駒]","Halo
1969 黒鹿毛",Hail to Reason,Cosmah,"Ballade
1972 黒鹿毛",Herbager,Miss Swapsco,"ウェルシュマフィン
Welsh Muffin(愛)
1987 鹿毛
[血統][産駒]","Caerleon
1980 鹿毛",Nijinsky,Foreseer,"Muffitys
1982 鹿毛",Thatch,Contrail,"フューチャハッピー
1997 鹿毛
[血統][産駒]","デインヒル
Danehill(米)
1986 鹿毛
[血統][産駒]","Danzig
1977 鹿毛",Northern Dancer,Pas de Nom,"Razyana
1981 鹿毛",His Majesty,Spring Adieu,"タイセイカグラ
1988 栃栗毛
[血統][産駒]","モーニングフローリック
1975 栃栗毛",Grey Dawn,Timely Affair,"ミリーバード
1976 栗毛",ファバージ,ラバテラ
17,2001103133,"サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]
Halo系","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Nothirdchance
1948 鹿毛",Blue Swords,Galla Colors,"Cosmah
1953 鹿毛
[血統][産駒]","Cosmic Bomb
1944 黒鹿毛",Pharamond,Banish Fear,"Almahmoud
1947 栗毛",Mahmoud,Arbitrator,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛
[血統][産駒]","Promised Land
1954 芦毛",Palestinian,Mahmoudess,"Pretty Ways
1953 黒鹿毛",Stymie,Pretty Jo,"Mountain Flower
1964 鹿毛
[血統][産駒]","Montparnasse
1956",Gulf Stream,Mignon,"Edelweiss
1959 鹿毛",Hillary,Dowager,"ダンシングキイ
1983 鹿毛
[血統][産駒]
FNo.[7]","Nijinsky
1967 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Flaming Page
1959 鹿毛
[血統][産駒]","Bull Page
1947 鹿毛",Bull Lea,Our Page,"Flaring Top
1947 栗毛",Menow,Flaming Top,"Key Partner
1976 黒鹿毛
[血統][産駒]","Key to the Mint
1969 鹿毛
[血統][産駒]","Graustark
1963 栗毛",Ribot,Flower Bowl,"Key Bridge
1959 鹿毛",Princequillo,Blue Banner,"Native Partner
1966 鹿毛
[血統][産駒]","Raise a Native
1961 栗毛",Native Dancer,Raise You,"Dinner Partner
1959 鹿毛",Tom Fool,Bluehaze
18,2008100544,"クロフネ
1998 芦毛
[血統][産駒]
Deputy Minister系","フレンチデピュティ
French Deputy(米)
1992 栗毛
[血統][産駒]","Deputy Minister
1979 黒鹿毛
[血統][産駒]","Vice Regent
1967 栗毛",Northern Dancer,Victoria Regina,"Mint Copy
1970 黒鹿毛",Bunty's Flight,Shakney,"Mitterand
1981 鹿毛
[血統][産駒]","Hold Your Peace
1969 鹿毛",Speak John,Blue Moon,"Laredo Lass
1971 黒鹿毛",Bold Ruler,Fortunate Isle,"ブルーアヴェニュー
Blue Avenue(米)
1990 芦毛
[血統][産駒]","Classic Go Go
1978 黒鹿毛
[血統][産駒]","Pago Pago
1960 鹿毛",Matrice,Pompilia,"Classic Perfection
1972 黒鹿毛",Never Bend,Mira Femme,"Eliza Blue
1983 芦毛
[血統][産駒]","Icecapade
1969 芦毛",Nearctic,Shenanigans,"コレラ
1978 黒鹿毛",Roberto,Catania,"グローバルピース
2001 鹿毛
[血統][産駒]
FNo.[12]","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"エミネントガール
1992 栗毛
[血統][産駒]","Nashwan
1986 鹿毛
[血統][産駒]","Blushing Groom
1974 栗毛",Red God,Runaway Bride,"Height of Fashion
1979 鹿毛",Bustino,Highclere,"タレンティドガール
1984 鹿毛
[血統][産駒]","リマンド
1965 栗毛",Alcide,Admonish,"チヨダマサコ
1977 鹿毛",ラバージョン,ミスオーハヤブサ
19,1989108586,"Caerleon
(米)
1980 鹿毛
[血統][産駒]
Nijinsky系","Nijinsky
1967 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Flaming Page
1959 鹿毛
[血統][産駒]","Bull Page
1947 鹿毛",Bull Lea,Our Page,"Flaring Top
1947 栗毛",Menow,Flaming Top,"Foreseer
1969 黒鹿毛
[血統][産駒]","Round Table
1954 鹿毛
[血統][産駒]","Princequillo
1940 鹿毛",Prince Rose,Cosquilla,"Knights Daughter
1941 鹿毛",Sir Cosmo,Feola,"Regal Gleam
1964 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Miz Carol
1953 鹿毛",Stymie,No Fiddling,"ハッピートレイルズ
Happy Trails(愛)
1984 鹿毛
[血統][産駒]
FNo.[4-d]","ポツセ
Posse(米)
1977 栗毛
[血統][産駒]","Forli
1963 栗毛
[血統][産駒]","Aristophanes
1948 栗毛",Hyperion,Commotion,"Trevisa
1951 栗毛",Advocate,Veneta,"In Hot Pursuit
1971 鹿毛
[血統][産駒]","Bold Ruler
1954 黒鹿毛",Nasrullah,Miss Disco,"Lady Be Good
1956 鹿毛",Better Self,Past Eight,"ロイコン
Roycon(英)
1975 鹿毛
[血統][産駒]","High Top
1969 鹿毛
[血統][産駒]","Derring-Do
1961 鹿毛",Darius,Sipsey Bridge,"Camenae
1961 鹿毛",ヴィミー,Madrilene,"Madelon
1970 鹿毛
[血統][産駒]","セントクレスピン
1956 栗毛",Aureole,Neocracy,"Azurine
1957 鹿毛",Chamossaire,Blue Dun
20,1994109164,"ダンシングブレーヴ
Dancing Brave(米)
1983 鹿毛
[血統][産駒]
Lyphard系","Lyphard
1969 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Goofed
1960 栗毛
[血統][産駒]","Court Martial
1942 栗毛",Fair Trial,Instantaneous,"Barra
1950 栗毛",Formor,La Favorite,"Navajo Princess
1974 鹿毛
[血統][産駒]","Drone
1966 芦毛
[血統][産駒]","Sir Gaylord
1959 黒鹿毛",Turn-to,Somethingroyal,"Cap and Bells
1958 芦毛",Tom Fool,Ghazni,"Olmec
1966 栗毛
[血統][産駒]","Pago Pago
1960 鹿毛",Matrice,Pompilia,"Chocolate Beau
1958 栗毛",Beau Max,Otra,"インターシャルマン
1987 鹿毛
[血統][産駒]
FNo.[7-d]","ブレイヴェストローマン
Bravest Roman(米)
1972 鹿毛
[血統][産駒]","Never Bend
1960 鹿毛
[血統][産駒]","Nasrullah
1940 鹿毛",Nearco,Mumtaz Begum,"Lalun
1952 鹿毛",Djeddah,Be Faithful,"Roman Song
1955 鹿毛
[血統][産駒]","Roman
1937 鹿毛",Sir Gallahad,Buckup,"Quiz Song
1948 栗毛",Sun Again,Clever Song,"トキノシュリリー
1978 栗毛
[血統][産駒]","スティンティノ
Stintino(英)
1967 鹿毛
[血統][産駒]","Sheshoon
1956 栗毛",Precipitation,Noorani,"Cynara
1958 芦毛",Grey Sovereign,Ladycroft,"トミニシキ
1967 栗毛
[血統][産駒]","ユアハイネス
1958 栗毛",Chamossaire,Lady Grand,"スズキナルビー
1960 栗毛",トサミドリ,クインナルビー
21,1987104784,"ディクタス
Dictus(仏)
1967 栗毛
[血統][産駒]
Fine Top系","Sanctus
1960 黒鹿毛
[血統][産駒]","Fine Top
1949 黒鹿毛
[血統][産駒]","Fine Art
1939 鹿毛",Artist's Proof,Finnoise,"Toupie
1943 黒鹿毛",Vatellor,Tarentella,"Sanelta
1954 鹿毛
[血統][産駒]","Tourment
1944 鹿毛",Tourbillon,Fragment,"Satanella
1941 鹿毛",Mahmoud,Avella,"Doronic
1960 栗毛
[血統][産駒]","Worden
1949 栗毛
[血統][産駒]","Wild Risk
1940 鹿毛",Rialto,Wild Violet,"Sans Tares
1939 栗毛",Sind,Tara,"Dulzetta
1954 栗毛
[血統][産駒]","Bozzetto
1936 栗毛",Pharos,Bunworry,"Dulcimer
1946 栗毛",Donatello,Dulce,"ダイナランディング
1980 鹿毛
[血統][産駒]
FNo.[1-w]","ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Lady Victoria
1962 黒鹿毛
[血統][産駒]","Victoria Park
1957 鹿毛",Chop Chop,Victoriana,"Lady Angela
1944 栗毛",Hyperion,Sister Sarah,"ナイスランディング
Nice Landing(米)
1965 鹿毛
[血統][産駒]","First Landing
1956 鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Hildene
1938 鹿毛",Bubbling Over,Fancy Racket,"Pashmina
1947 黒鹿毛
[血統][産駒]","Le Pacha
1938 鹿毛",Biribi,Advertencia,"Perfume
1938 鹿毛",Badruddin,Lavendula
22,2012104870,"ディープインパクト
2002 鹿毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"ウインドインハーヘア
Wind in Her Hair(愛)
1991 鹿毛
[血統][産駒]","Alzao
1980 鹿毛
[血統][産駒]","Lyphard
1969 鹿毛",Northern Dancer,Goofed,"Lady Rebecca
1971 鹿毛",Sir Ivor,Pocahontas,"Burghclere
1977 鹿毛
[血統][産駒]","Busted
1963 栗毛",Crepello,Sans le Sou,"Highclere
1971 鹿毛",Queen's Hussar,Highlight,"ミュージカルウェイ
Musical Way(仏)
2002 栗毛
[血統][産駒]
FNo.[2-s]","Gold Away
1995 栗毛
[血統][産駒]","Goldneyev
1986 黒鹿毛
[血統][産駒]","Nureyev
1977 鹿毛",Northern Dancer,Special,"Gold River
1977 栗毛",Riverman,Glaneuse,"Blushing Away
1987 栗毛
[血統][産駒]","Blushing Groom
1974 栗毛",Red God,Runaway Bride,"スイートリベンジ
1978 栃栗毛",Raja Baba,Away,"Mulika
1987 鹿毛
[血統][産駒]","Procida
1981 黒鹿毛
[血統][産駒]","Mr. Prospector
1970 鹿毛",Raise a Native,Gold Digger,"With Distinction
1973 鹿毛",Distinctive,Carrie's Rough,"Gazelia
1981 鹿毛
[血統][産駒]","Icecapade
1969 芦毛",Nearctic,Shenanigans,"Dols Jaminque
1975 栗毛",Kennedy Road,Jambo
23,2000102386,"サクラバクシンオー
1989 鹿毛
[血統][産駒]
テスコボーイ系","サクラユタカオー
1982 栗毛
[血統][産駒]","テスコボーイ
Tesco Boy(英)
1963 黒鹿毛
[血統][産駒]","Princely Gift
1951 鹿毛",Nasrullah,Blue Gem,"Suncourt
1952 黒鹿毛",Hyperion,Inquisition,"アンジェリカ
1970 黒鹿毛
[血統][産駒]","ネヴァービート
1960 栃栗毛",Never Say Die,Bride Elect,"スターハイネス
1964 鹿毛",ユアハイネス,スターロツチ,"サクラハゴロモ
1984 鹿毛
[血統][産駒]","ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Lady Victoria
1962 黒鹿毛",Victoria Park,Lady Angela,"クリアアンバー
Clear Amber(米)
1967 黒鹿毛
[血統][産駒]","Ambiopoise
1958 黒鹿毛",Ambiorix,Bull Poise,"One Clear Call
1960 鹿毛",Gallant Man,Europa,"ジェーントウショウ
1996 鹿毛
[血統][産駒]
FNo.[3-l]","トウショウフリート
1988 鹿毛
[血統][産駒]","トウショウペガサス
1979 鹿毛
[血統][産駒]","ダンディルート
1972 鹿毛",Luthier,Dentrelic,"ソシアルトウショウ
1972 黒鹿毛",ヴェンチア,ソシアルバターフライ,"リバーストウショウ
1984 栗毛
[血統][産駒]","ニゾン
1975 栗毛",Nijinsky,Exit Smiling,"ガールトウショウ
1975 栗毛",チャイナロック,ソシアルバターフライ,"コーニストウショウ
1977 栗毛
[血統][産駒]","ダンディルート
1972 鹿毛
[血統][産駒]","Luthier
1965 黒鹿毛",Klairon,Flute Enchantee,"Dentrelic
1965 栗毛",Prudent,Relict,"ローズトウショウ
1965 鹿毛
[血統][産駒]","テューダーペリオッド
1957 栃栗毛",Owen Tudor,Cornice,"ワカシラオキ
1960 鹿毛",ソロナウェー,シラオキ
24,1994109547,"Broad Brush
1983 鹿毛
[血統][産駒]
Himyar系","Ack Ack
1966 鹿毛
[血統][産駒]","Battle Joined
1959 鹿毛
[血統][産駒]","Armageddon
1949 鹿毛",Alsab,Fighting Lady,"Ethel Walker
1953 鹿毛",Revoked,Ethel Terry,"Fast Turn
1959 鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Cherokee Rose
1951 鹿毛",Princequillo,The Squaw,"Hay Patcher
1973 鹿毛
[血統][産駒]","Hoist the Flag
1968 鹿毛
[血統][産駒]","Tom Rolfe
1962 鹿毛",Ribot,Pocahontas,"Wavy Navy
1954 鹿毛",War Admiral,Triomphe,"Turn to Talent
1963 鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Hidden Talent
1956 鹿毛",Dark Star,Dangerous Dame,"Valid Allure
1985 黒鹿毛
[血統][産駒]
FNo.[4-r]","Valid Appeal
1972 鹿毛
[血統][産駒]","In Reality
1964 鹿毛
[血統][産駒]","Intentionally
1956 青毛",Intent,My Recipe,"My Dear Girl
1957 栗毛",Rough'n Tumble,Iltis,"Desert Trial
1963 栗毛
[血統][産駒]","Moslem Chief
1957 鹿毛",Alibhai,Up the Hill,"Scotch Verdict
1960 栗毛",Alsab,Glen Arvis,"Alluring Girl
1980 黒鹿毛
[血統][産駒]","Secretariat
1970 栗毛
[血統][産駒]","Bold Ruler
1954 黒鹿毛",Nasrullah,Miss Disco,"Somethingroyal
1952 鹿毛",Princequillo,Imperatrice,"Water Cress
1968 鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Hillbrook
1957 鹿毛",I Will,Johann
